id1,id2,distancia,tiempo
61,68,3661,474
62,0,8038,1026
62,6,8785,939
62,7,8038,1026
62,9,4216,550
62,10,8038,1026
62,11,8038,1026
62,12,6726,700
62,13,8038,1026
62,14,8038,1026
62,15,4789,604
62,16,9917,1098
62,17,8038,1026
62,18,8038,1026
62,19,8038,1026
62,20,8038,1026
62,21,8038,1026
62,22,9300,1044
62,23,2217,366
62,24,10017,1139
62,26,0,0
62,27,10963,885
62,29,5144,626
62,30,9300,1044
62,31,8038,1026
62,32,10507,1166
62,33,20098,1390
62,34,4216,550
62,35,3635,574
62,36,10963,885
62,37,10963,885
62,38,5332,633
62,40,0,0
62,41,10507,1166
62,42,9300,1044
62,43,7274,893
62,44,7547,926
62,45,4789,604
62,47,10963,885
62,48,3635,574
62,49,9300,1044
62,50,7274,893
62,51,7968,806
62,52,6726,700
62,53,21065,1536
62,54,10963,885
62,55,10017,1139
62,56,9917,1098
62,57,8038,1026
62,58,10795,1200
62,59,8038,1026
62,60,8038,1026
62,61,7242,756
62,62,0,0
62,63,9917,1098
62,64,1113,281
62,65,10017,1139
62,66,20098,1426
62,67,9300,1044
62,68,9300,1044
63,0,9976,1087
63,6,7244,802
63,7,9976,1087
63,9,11311,994
63,10,9976,1087
63,11,9976,1087
63,12,5500,536
63,13,9976,1087
63,14,9976,1087
63,15,10209,903
63,16,0,0
63,17,9976,1087
63,18,9976,1087
63,19,9976,1087
63,20,9976,1087
63,21,9976,1087
63,22,1399,161
63,23,8805,757
63,24,7321,885
63,26,10234,1107
63,27,4156,499
63,29,7135,630
63,30,1399,161
63,31,9976,1087
63,32,17603,1610
63,33,13286,1063
63,34,11311,994
63,35,8070,794
63,36,4156,499
63,37,4156,499
63,38,7270,693
63,40,10234,1107
63,41,17603,1610
63,42,1399,161
63,43,9212,953
63,44,9485,987
63,45,10209,903
63,47,4156,499
63,48,8070,794
63,49,1399,161
63,50,9212,953
63,51,6878,738
63,52,5500,536
63,53,14253,1209
63,54,4156,499
63,55,7321,885
63,56,0,0
63,57,9976,1087
63,58,17890,1644
63,59,9976,1087
63,60,9976,1087
63,61,4484,486
63,62,10234,1107
63,63,0,0
63,64,9568,944
63,65,7321,885
63,66,9111,1137
63,67,1399,161
63,68,1399,161
64,0,8698,987
64,6,9445,899
64,7,8698,987
64,9,4004,470
64,10,8698,987
64,11,8698,987
64,12,7386,660
64,13,8698,987
64,14,8698,987
64,15,4577,524
64,16,10577,1055
64,17,8698,987
64,18,8698,987
64,19,8698,987
64,20,8698,987
64,21,8698,987
64,22,9960,1001
64,23,2005,286
64,24,10677,1099
64,26,872,239
64,27,10833,850
64,29,5804,587
64,30,9960,1001
64,31,8698,987
64,32,10295,1086
64,33,19968,1356
64,34,4004,470
64,35,3423,493
64,36,10833,850
64,37,10833,850
64,38,5992,593
64,40,872,239
64,41,10295,1086
64,42,9960,1001
64,43,7933,853
64,44,8207,887
64,45,4577,524
64,47,10833,850
64,48,3423,493
64,49,9960,1001
64,50,7933,853
64,51,8628,763
64,52,7386,660
64,53,20935,1501
64,54,10833,850
64,55,10677,1099
64,56,10577,1055
64,57,8698,987
64,58,10583,1120
64,59,8698,987
64,60,8698,987
64,61,7902,713
64,62,872,239
64,63,10577,1055
64,64,0,0
64,65,10677,1099
64,66,19968,1391
64,67,9960,1001
64,68,9960,1001
65,0,9736,1105
65,6,1613,233
65,7,9736,1105
65,9,11193,1054
65,10,9736,1105
65,11,9736,1105
65,12,3291,442
65,13,9736,1105
65,14,9736,1105
65,15,10090,963
65,16,7169,941
65,17,9736,1105
65,18,9736,1105
65,19,9736,1105
65,20,9736,1105
65,21,9736,1105
65,22,6551,887
65,23,8686,817
65,24,0,0
65,26,10884,1174
65,27,3215,416
65,29,4926,536
65,30,6551,887
65,31,9736,1105
65,32,17484,1670
65,33,7482,933
65,34,11193,1054
65,35,7952,854
65,36,3215,416
65,37,3215,416
65,38,5073,539
65,40,10884,1174
65,41,17484,1670
65,42,6551,887
65,43,5033,623
65,44,5306,656
65,45,10090,963
65,47,3215,416
65,48,7952,854
65,49,6551,887
65,50,5033,623
65,51,9832,937
65,52,3291,442
65,53,8450,1079
65,54,3215,416
65,55,0,0
65,56,7169,941
65,57,9736,1105
65,58,17772,1704
65,59,9736,1105
65,60,9736,1105
65,61,7655,833
65,62,10884,1174
65,63,7169,941
65,64,9449,1004
65,65,0,0
65,66,6487,892
65,67,6551,887
65,68,6551,887
66,0,6339,934
66,6,6394,752
66,7,6339,934
66,9,19447,1041
66,10,6339,934
66,11,6339,934
66,12,8354,863
66,13,6339,934
66,14,6339,934
66,15,18448,1198
66,16,8943,1140
66,17,6339,934
66,18,6339,934
66,19,6339,934
66,20,6339,934
66,21,6339,934
66,22,8325,1086
66,23,17044,1052
66,24,6478,885
66,26,19242,1409
66,27,4988,615
66,29,9989,957
66,30,8325,1086
66,31,6339,934
66,32,23762,1518
66,33,4744,704
66,34,19447,1041
66,35,16310,1089
66,36,4988,615
66,37,4988,615
66,38,15233,917
66,40,19242,1409
66,41,23762,1518
66,42,8325,1086
66,43,9815,1141
66,44,10088,1175
66,45,18448,1198
66,47,4988,615
66,48,16310,1089
66,49,8325,1086
66,50,9815,1141
66,51,18190,1171
66,52,8354,863
66,53,5711,850
66,54,4988,615
66,55,6478,885
66,56,8943,1140
66,57,6339,934
66,58,24050,1552
66,59,6339,934
66,60,6339,934
66,61,9428,1032
66,62,19242,1409
66,63,8943,1140
66,64,17808,1239
66,65,6478,885
66,66,0,0
66,67,8325,1086
66,68,8325,1086
67,0,8565,916
67,6,5833,632
67,7,8565,916
67,9,9900,824
67,10,8565,916
67,11,8565,916
67,12,4088,366
67,13,8565,916
67,14,8565,916
67,15,8797,733
67,16,1559,205
67,17,8565,916
67,18,8565,916
67,19,8565,916
67,20,8565,916
67,21,8565,916
67,22,0,0
67,23,7394,587
67,24,5909,715
67,26,8823,937
67,27,2744,329
67,29,5724,459
67,30,0,0
67,31,8565,916
67,32,16191,1440
67,33,11874,893
67,34,9900,824
67,35,6659,624
67,36,2744,329
67,37,2744,329
67,38,5858,523
67,40,8823,937
67,41,16191,1440
67,42,0,0
67,43,7800,783
67,44,8073,817
67,45,8797,733
67,47,2744,329
67,48,6659,624
67,49,0,0
67,50,7800,783
67,51,5467,568
67,52,4088,366
67,53,12842,1039
67,54,2744,329
67,55,5909,715
67,56,1559,205
67,57,8565,916
67,58,16479,1474
67,59,8565,916
67,60,8565,916
67,61,3073,316
67,62,8823,937
67,63,1559,205
67,64,8157,774
67,65,5909,715
67,66,7699,967
67,67,0,0
67,68,0,0
68,0,8565,916
68,6,5833,632
68,7,8565,916
68,9,9900,824
68,10,8565,916
68,11,8565,916
68,12,4088,366
68,13,8565,916
68,14,8565,916
68,15,8797,733
68,16,1559,205
68,17,8565,916
68,18,8565,916
68,19,8565,916
68,20,8565,916
68,21,8565,916
68,22,0,0
68,23,7394,587
68,24,5909,715
68,26,8823,937
68,27,2744,329
68,29,5724,459
68,30,0,0
68,31,8565,916
68,32,16191,1440
68,33,11874,893
68,34,9900,824
68,35,6659,624
68,36,2744,329
68,37,2744,329
68,38,5858,523
68,40,8823,937
68,41,16191,1440
68,42,0,0
68,43,7800,783
68,44,8073,817
68,45,8797,733
68,47,2744,329
68,48,6659,624
68,49,0,0
68,50,7800,783
68,51,5467,568
68,52,4088,366
68,53,12842,1039
68,54,2744,329
68,55,5909,715
68,56,1559,205
68,57,8565,916
68,58,16479,1474
68,59,8565,916
68,60,8565,916
68,61,3073,316
68,62,8823,937
68,63,1559,205
68,64,8157,774
68,65,5909,715
68,66,7699,967
68,67,0,0
68,68,0,0
